store_code,store_name,customer_name,channel,store_type,country,region,province,short_name,city,area,cluster,date_code,division,gender,material,product_name,enduse,silhouette,sub_silhouette,fit_type,key_items,key_stories,product_line,stock,intransit,stock_amt,intransit_amt
UAFH_CHN_2237,Jinan Capital Outlets,Retail,O&O,FH,Mainland,North,Shandong,2237,Jinan,298.0000,,2025-02-10,Footwear,Mens,3028444-200,UA Charged Rogue SE-BRN,Running,Performance Sneakers,Visual Cushioning,Regular,OTHERS,Others,Regional Development (incl. Dome),25,0,17475.0000,0.0000
UABH_CHN_1018,"Shanghai Hopson ",Retail,O&O,BH,Mainland,East_SH,Shanghai,SHHSH,Shanghai,884.0000,,2025-02-10,Apparel,Unisex,6006003-410,APAC Sports HW Nov SS-3XL,Sportstyle,Tops,Short-Sleeves,Loose,,,Regional Development (incl. Dome),11,0,4939.0000,0.0000
DSBH_CHN_2430,Jincheng Gaoping Hongqi Plaza DS BHCC,SHANXI MAXSPORT,FP,BH,Mainland,North,Shanxi,2430,Jincheng,132.0000,C,2025-02-10,Apparel,Mens,1379670-600,UA Meridian SS-DMN/DMN-3XL,Training,Tops,Short-Sleeves,Fitted,Meridian,Meridian,Inline,-2,0,-1098.0000,0.0000
UAFH_CHN_1490R,Wuhan Bailian Outlets FH,Retail,O&O,FH,Mainland,West,Hubei,1490,Wuhan,482.0000,,2025-02-10,Footwear,Womens,3028450-001,UA W Charged Vantage SE-BLK,Running,Performance Sneakers,Visual Cushioning,Regular,OTHERS,Others,Regional Development (incl. Dome),19,0,14231.0000,0.0000
UAFH_CHN_0574R,Foshan Florentia Village Outlet,Retail,O&O,FH,Mainland,South,Guangdong,0574,Foshan,393.0000,,2025-02-10,Apparel,Womens,1374121-781,UA Continuum High Print-GRY,Training,Bras,Sport Bras,Fitted,Others,Others,MFO,1,0,599.0000,0.0000
DSBH_CHN_1796,Yichun Yimei district Yichun Dept. Store DS,HARBIN SEGO,FP,BH,Mainland,North,Heilongjiang,1796,Yichun,230.0000,B,2025-02-10,Apparel,Womens,1379155-015,Meridian SS-GRY,Training,Tops,Long-Sleeves,Fitted,Meridian Top,,Inline,3,0,1497.0000,0.0000
DSFH_CHN_3070,Shenyang Hunnan Xinglong Outlets Youth,Ulee,FP,FH,Mainland,North,Liaoning,3070,Shenyang,73.0000,,2025-02-10,Apparel,Girls,1388638-110,Unstoppable Wvn Wide Leg-WHT,Sportstyle,Bottoms,Pants,Loose,,,Inline,21,0,10479.0000,0.0000
DSBH_CHN_2223,Zhuhai Xiangzhou Uni Park SM BHCC,SZSW,FP,BH,Mainland,South,Guangdong,2223,Zhuhai,250.0000,B,2025-02-10,Apparel,Mens,1382615-432,UA LAUNCH ELITE WASH SS,Running,Tops,Short-Sleeves,Fitted,Launch Elite,,Inline,5,0,2745.0000,0.0000
DSBH_CHN_1614,Mudanjiang Xií?an Dist. New M,HARBIN SEGO,FP,BH,Mainland,North,Heilongjiang,1614,Mudanjiang,204.0000,B,2025-02-10,Accessories,Unisex,1388918-348,UA Triumph Utility Sling-GRN,Sportstyle,Bags,Shoulder Bags,One Size Fits Most,,,Inline,1,0,369.0000,0.0000
UAFH_CHN_1404R,Xi'an Saite Xianyang Apirport Outlet,Retail,O&O,FH,Mainland,West,Shan'xi,1404,Xi'an,376.0000,,2025-02-10,Apparel,Mens,1373357-390,UA Armour Fleece FZ Hoodie-GRN,Training,Tops,Fleece Tops,Loose,Others,Fleece,Inline,8,0,4792.0000,0.0000
UAFH_CHN_1417,Haikou Mission Hill Outlet,Retail,O&O,FH,Mainland,South,Hainan,HKGLH,Haikou,443.0000,,2025-02-10,Apparel,Womens,1379354-504,UA Run Everywhere Layer-GRN,Running,Tops,Long-Sleeves,Fitted,Run Everywhere,AMP,Inline,9,0,6291.0000,0.0000
DSBH_CHN_1434,Wuxi Chongan Center 66 SM,SH Sparkling,FP,BH,Mainland,East,Jiangsu,1434,Wuxi,270.0000,B,2025-02-10,Accessories,Adult Unisex,1389693-100,Unisex Sportstyle UPF ADJ-WHT,Sportstyle,Headwear,Caps,One Size Fits Most,,,,0,3,0.0000,747.0000
UAFH_CHN_1081,Harbin Songbei Maple Outlets,Retail,O&O,FH,Mainland,North,Heilongjiang,HBSB,Harbin,565.0000,,2025-02-10,Apparel,Mens,1367109-001,UA Pjt Rock Rival Fleece HD,Training,Tops,Warmup Tops,Loose,Project Rock,Others,MFO,16,0,10384.0000,0.0000
DSBH_CHN_2371,临汾生龙国际门店,SHANXI MAXSPORT,FP,BH,Mainland,North,Shanxi,2371,Linfeng,195.0000,B,2025-02-10,Apparel,Mens,1377812-289,Pjt Rock Unstoppable Sts,Sportstyle,Bottoms,Shorts,Fitted,Project Rock,Project Rock,Inline,-2,0,-1398.0000,0.0000
DSBH_CHN_0618,Taiyuan Meisha International S,SHANXI MAXSPORT,FP,BH,Mainland,North,Shanxi,0618,Taiyuan,240.0000,B,2025-02-10,Footwear,Unisex,3026281-700,CURRY 2 BANG BANG,Basketball,Performance Sneakers,Court Performance,Regular,RETRO,Curry,Inline,-2,0,-2598.0000,0.0000
DSBH_CHN_1552,Changsha Shiji Jinyuan Plaza S,CS YONGLING,FP,BH,Mainland,South,Hunan,1552,Changsha,250.0000,B,2025-02-10,Accessories,Unisex,1376463-002,UA Summit Waist Bag-BLK,Outdoor,Bags,Waistpacks,One Size Fits All,Others,Others,Inline,4,0,1596.0000,0.0000
UAFH_CHN_1404R,Xi'an Saite Xianyang Apirport Outlet,Retail,O&O,FH,Mainland,West,Shan'xi,1404,Xi'an,376.0000,,2025-02-10,Apparel,Mens,1388020-294,UA MFO OS HW Terry Hoodie-GRY,Sportstyle,Tops,Fleece Tops,No Fit Type,Others,,MFO,58,0,40542.0000,0.0000
DSBH_CHN_0642RRR,Nanguo huajin,KMYDRC,FP,BH,Mainland,South,Guizhou,0642,Guiyang,189.0000,B,2025-02-10,Accessories,Unisex,1369223-001,UA Undeniable 5.0 Duffle MD,Training,Bags,Duffels,One Size Fits Most,0,Others,Inline,4,0,1796.0000,0.0000
UAFH_CHN_2315,Xi'an Baqiao Sasseur Outlets,Retail,O&O,FH,Mainland,West,Shan'xi,2315,Xi'an,264.0000,,2025-02-10,Footwear,Mens,3028444-200,UA Charged Rogue SE-BRN,Running,Performance Sneakers,Visual Cushioning,Regular,OTHERS,Others,Regional Development (incl. Dome),14,20,9786.0000,13980.0000
DSBH_CHN_1003,"Datong Wanda Plaza SM  ",SHANXI MAXSPORT,FP,BH,Mainland,North,Shanxi,1003,Datong,200.0000,B,2025-02-10,Apparel,Womens,1379116-001,UA FLOWER HEAVYWEIGHT SS,Training,Tops,Short sleeve,Loose,Graphics,Others,Inline,-5,0,-1745.0000,0.0000
UAFH_CHN_1467,Changsha You A Outlet FH,Retail,O&O,FH,Mainland,West,Hunan,1467,Changsha,276.0000,OL,2025-02-10,Footwear,Adult Unisex,6003967-100,UA Forge Runner CN-WHT,Sportstyle,Casual Sneakers,Casual Visual Cushioning,Regular,,,Regional Development (incl. Dome),23,0,20677.0000,0.0000
DSBH_CHN_1178,"Yuncheng Yanhu Dist. Dongxing ",SHANXI MAXSPORT,FP,BH,Mainland,North,Shanxi,1178,Yuncheng,200.0000,B,2025-02-10,Apparel,Mens,1380178-114,Pjt Rock Leg Day Short-WHT,Training,Bottoms,Shorts,Loose,,Project Rock,Inline,-1,0,-499.0000,0.0000
DSFH_CHN_2608,Hangzhou Qiantang Xiasha Intime Outlet FH,SH Sparkling,FP,FH,Mainland,East,Zhejiang,2608,Hangzhou,205.0000,B,2025-02-10,Accessories,Adult Unisex,1382958-100,UA Essential Low Cut 3pk,Sportstyle,Socks,Low Socks,Regular,Others,,Inline,5,0,645.0000,0.0000
UABH_CHN_0846,Shenzhen Mix City,Retail,O&O,BH,Mainland,South,Guangdong,SZMC,Shenzhen,1306.0000,,2025-02-10,Accessories,Unisex,1369223-001,UA Undeniable 5.0 Duffle MD,Training,Bags,Duffels,One Size Fits Most,0,Others,Inline,14,0,6286.0000,0.0000
DSBH_CHN_1248,Taiyuan Wanbolin Dist. Mix Cit,SHANXI MAXSPORT,FP,BH,Mainland,North,Shanxi,1248,Taiyuan,250.0000,B,2025-02-10,Apparel,Womens,1367618-001,L4L W's Woven Jacket-BLK,Sportstyle,Tops,Long-Sleeves,Loose,Wovens,,Regional Development (incl. Dome),-3,0,-2397.0000,0.0000
DSFH_CHN_2712,Ningbo Haishu Shanjing Outlet Plaza Youth,Ulee,FP,FH,Mainland,East,Zhejiang,2712,Ningbo,160.0000,,2025-02-10,Accessories,Boys,1369792-012,Armourvent Adj,Training,Headwear,Caps,One Size Fits Most,,,Inline,1,0,199.0000,0.0000
DSBH_CHN_OL12,SXMAX JD store,SHANXI MAXSPORT,FP,BH,Mainland,North,Shanxi,OL12,Taiyuan,0.0000,,2025-02-10,Footwear,Unisex,3026281-700,CURRY 2 BANG BANG,Basketball,Performance Sneakers,Court Performance,Regular,RETRO,Curry,Inline,-25,0,-32475.0000,0.0000
DSBH_CHN_2740,Beijing Chaoyang Beiyuan Paradise Walk SM BHCC EVO,BJYJYD,FP,BH,Mainland,North,Beijing,2740,Beijing,148.0000,C,2025-02-10,Apparel,Mens,1383668-001,Vanish Elite Vent SS-BLK,Training,Tops,Short-Sleeves,Fitted,Rush HG,,Inline,12,0,5388.0000,0.0000
DSBH_CHN_1042,Wuxi Xishan Livat SM,SH Sparkling,FP,BH,Mainland,East,Jiangsu,1042,Wuxi,395.0000,A,2025-02-10,Apparel,Womens,1383045-100,UA HW Embroid Patch BFOS SS,Sportstyle,Tops,Short-Sleeve Graphics,Loose,Graphics,,Inline,10,0,3490.0000,0.0000
DSBH_CHN_1277,Changzhi Wanda SM,SHANXI MAXSPORT,FP,BH,Mainland,North,Shanxi,1277,Changzhi,178.0000,B,2025-02-10,Apparel,Mens,1383313-504,LNY Elements SS,Basketball,Tops,Short-Sleeve Graphics,Loose,CURRY X BRUCE LEE,,Inline,-2,0,-798.0000,0.0000
DSBH_CHN_2896,Kunming Xishan AEGEAN SM BHCC EVO,KMYDRC,FP,BH,Mainland,South,Yunnan,2896,Kunming,222.0000,B,2025-02-10,Apparel,Womens,1389313-110,APAC W Urban OD 3-in-1 Jkt-WHT,Sportstyle,Outerwear,Jackets,Loose,L4L 3-in-1,,Regional Development (incl. Dome),4,0,9196.0000,0.0000
DSBH_CHN_0756,Yiwu Zhixin Mall SM,SH Sparkling,FP,BH,Mainland,East,Zhejiang,0756,Yiwu,250.0000,B,2025-02-10,Accessories,Womens,1384025-100,UA W Essential Nov 3pk Qtr-WHT,Training,Socks,Mid Socks,Regular,Others,,Inline,3,0,387.0000,0.0000
UAFH_CHN_1846,Guangzhou Jinshazhou AEON SM FH,Retail,O&O,FH,Mainland,South,Guangdong,GZJSYW,Guangzhou,354.0000,,2025-02-10,Apparel,Womens,1383305-203,Pjt Rck Q1 HW Terry Pant-BRN,Training,Bottoms,Fleece Bottoms,Loose,Project Rock,,Inline,5,0,3745.0000,0.0000
DSBH_CHN_2470,Kashi Wanda Plaza SM BHCC,URUMQI ZH,FP,BH,Mainland,West,Xinjiang,2470,Kashi,178.0000,B,2025-02-10,Footwear,Mens,3027187-002,UA Infinite Pro Breeze-BLK,Running,Performance Sneakers,Technical Performance,Regular,INFINITE PRO,,Inline,7,0,8393.0000,0.0000
UABH_CHN_1327,Shanghai MixCity SM,Retail,O&O,BH,Mainland,East_SH,Shanghai,SHMC,Shanghai,304.0000,,2025-02-10,Accessories,Adult Unisex,1388084-001,UA Dash Arm Sleeves 1Pair,Training,Misc,Sleeves,Compression,Others,,Inline,7,0,1393.0000,0.0000
DSBH_CHN_0401R,Taiyuan Qinxian North Wangfuji,SHANXI MAXSPORT,FP,BH,Mainland,North,Shanxi,0401,Taiyuan,308.0000,A,2025-02-10,Apparel,Womens,1369006-496,Meridian Print Ankle Leg,Training,Bottoms,Leggings,Fitted,Meridian,,Inline,-12,0,-7188.0000,0.0000
UAFH_CHN_1953,Hangzhou Chaoshan Bailian Outlets FH,Retail,O&O,FH,Mainland,East_Other,Zhejiang,HZCS,Hangzhou,475.0000,,2025-02-10,Apparel,Mens,1364934-289,UA Drive 5 Pocket Pant,Golf,Bottoms,Pants,No Fit Type,Golf Bottom-Drive,Others,Inline,24,0,19176.0000,0.0000
DSBH_CHN_2250,Beijing Dongcheng Chongwenmen New World DS BHCC,HNTG,FP,BH,Mainland,North,Beijing,2250,Beijing,170.0000,B,2025-02-10,Apparel,Mens,1385837-025,LEGEND DOWN HOODED JACKET-GRY,Sportstyle,Outerwear,Jackets,Loose,0,,Inline,35,0,55965.0000,0.0000
DSBH_CHN_2669,Taiyuan Xiaodian MDOH DS BHCC,SHANXI MAXSPORT,FP,BH,Mainland,West,Shaanxi,2669,Taiyuan,179.0000,B,2025-02-10,Footwear,Mens,3027519-200,UA Velociti 3 Cooldown,Running,Performance Sneakers,Technical Performance,Regular,VELOCITI,,Inline,-1,0,-1199.0000,0.0000
DSBH_CHN_2454,Lvliang Lishi Hongtai Plaza SM BHCC,SHANXI MAXSPORT,FP,BH,Mainland,North,Shanxi,2454,Lvliang,137.0000,C,2025-02-10,Apparel,Womens,1386501-001,UA Icon Flc Ultra OS Hdy-BLK,Sportstyle,Tops,Fleece Tops,No Fit Type,Essential Plus Fleece,,Inline,-1,0,-599.0000,0.0000
DSBH_CHN_1699,Mengzi Nanhu Hui SM,KMYDRC,FP,BH,Mainland,South,Yunnan,1699,Mengzi,220.0000,B,2025-02-10,Accessories,Adult Unisex,1390132-001,UA Sportswear Cotton OTC 1PK,Sportstyle,Socks,High Socks,Regular,,,Inline,4,0,516.0000,0.0000
DSFH_CHN_2337,Wuxi Huishan Yueshang Outlet FH,SH Sparkling,FP,FH,Mainland,East,Jiangsu,2337,Wuxi,288.0000,OL,2025-02-10,Apparel,Mens,1377440-001,Pjt Rck HW Terry Pnt Fam,Training,Bottoms,Pants,Loose,Project Rock,Project Rock,Inline,18,0,15282.0000,0.0000
DSBH_CHN_2203,Wenzhou Lucheng Incity Mega SM BHCC,SH Sparkling,FP,BH,Mainland,East,Zhejiang,2203,Wenzhou,195.0000,B,2025-02-10,Footwear,Womens,3028178-014,UA W Infinite Elite 2,Running,Performance Sneakers,Technical Performance,Regular,,,Inline,5,0,6495.0000,0.0000
DSBH_CHN_1112,Changsha Hexi Wangfujing SM,CS YONGLING,FP,BH,Mainland,South,Hunan,1112,Changsha,302.0000,A,2025-02-10,Accessories,Adult Unisex,1390130-377,UA Sportswear Cotton Nv Crew-GRN,Sportstyle,Socks,High Socks,Regular,,,Inline,11,0,2189.0000,0.0000
DSBH_CHN_2230,Puer Change City,KMYDRC,FP,BH,Mainland,South,Yunnan,2230,,202.0000,B,2025-02-10,Apparel,Mens,1383668-001,Vanish Elite Vent SS-BLK,Training,Tops,Short-Sleeves,Fitted,Rush HG,,Inline,9,0,4041.0000,0.0000
UAFH_CHN_1490R,Wuhan Bailian Outlets FH,Retail,O&O,FH,Mainland,West,Hubei,1490,Wuhan,482.0000,,2025-02-10,Footwear,Womens,3025221-001,UA W HOVR Machina 2 CN-BLK,Running,Performance Sneakers,Technical Performance,Regular,Machina,Others,MFO,18,0,23382.0000,0.0000
DSBH_CHN_1178,"Yuncheng Yanhu Dist. Dongxing ",SHANXI MAXSPORT,FP,BH,Mainland,North,Shanxi,1178,Yuncheng,200.0000,B,2025-02-10,Apparel,Womens,1365659-002,UA STORM Run Pant,Running,Bottoms,Pants,Fitted,Others,,Inline,-3,0,-1797.0000,0.0000
DSBH_CHN_2162,Hangzhou Xiaoshan Intime DS BHCC,SH Sparkling,FP,BH,Mainland,East,Zhejiang,2162,Hangzhou,216.0000,B,2025-02-10,Apparel,Womens,1379149-539,UA Vanish Seamless SS-PPL,Training,Tops,Short-Sleeves,Fitted,Train Seamless,,Inline,3,0,1197.0000,0.0000
DSFH_CHN_1523,Jinzhong Tianmei Shanshan Outl,SHANXI MAXSPORT,FP,FH,Mainland,North,Shanxi,1523,Taiyuan,151.0000,OL,2025-02-10,Apparel,Womens,1368179-697,UA Rush LS,Training,Tops,Long-Sleeves,Fitted,Rush HG,Vanish,Inline,-26,0,-12974.0000,0.0000
UAFH_CHN_2902,"Chengdu Longquanyi Shanshan Outlets ",Retail,O&O,FH,Mainland,West,Sichuan,2902,Chengdu,427.0000,,2025-02-10,Apparel,Womens,1380773-001,UA Meridian LS Mock-BLK,Training,Tops,Long-Sleeves,Fitted,Meridian Top,Meridian,Inline,11,0,7689.0000,0.0000
DSBH_CHN_2535,Yuncheng Yanhu Wanda Plaza SM BHCC,SHANXI MAXSPORT,FP,BH,Mainland,North,Shanxi,2535,Yuncheng,189.0000,B,2025-02-10,Apparel,Womens,1389313-110,APAC W Urban OD 3-in-1 Jkt-WHT,Sportstyle,Outerwear,Jackets,Loose,L4L 3-in-1,,Regional Development (incl. Dome),-3,0,-6897.0000,0.0000
UAFH_CHN_0876,Shanghai Qingpu Bailian Outlet FH,Retail,O&O,FH,Mainland,East_SH,Shanghai,SHQP,Shanghai,646.0000,,2025-02-10,Footwear,Adult Unisex,3028615-100,UA U Phantom Lux-GRY,Sportstyle,Performance Sneakers,Technical Performance,Regular,L4L FTW INLINE,,Regional Development (incl. Dome),28,9,27972.0000,8991.0000
DSBH_CHN_2302,Huaihua Hecheng Wanda Plaza SM BHCC,CS YONGLING,FP,BH,Mainland,South,Hunan,2302,,172.0000,B,2025-02-10,Apparel,Womens,1389313-110,APAC W Urban OD 3-in-1 Jkt-WHT,Sportstyle,Outerwear,Jackets,Loose,L4L 3-in-1,,Regional Development (incl. Dome),4,0,9196.0000,0.0000
DSFH_CHN_2608,Hangzhou Qiantang Xiasha Intime Outlet FH,SH Sparkling,FP,FH,Mainland,East,Zhejiang,2608,Hangzhou,205.0000,B,2025-02-10,Apparel,Mens,1383668-001,Vanish Elite Vent SS-BLK,Training,Tops,Short-Sleeves,Fitted,Rush HG,,Inline,9,3,4041.0000,1347.0000
DSFH_CHN_1522,Taiyuan Yingze Wangfujing Outl,SHANXI MAXSPORT,FP,FH,Mainland,North,Shanxi,1522,Taiyuan,173.0000,OL,2025-02-10,Apparel,Mens,1370409-112,UA RIVAL TERRY LC FZ,Sportstyle,Tops,Fleece Tops,Loose,Rival Terry,Fleece,Inline,-16,0,-7984.0000,0.0000
