store_code,store_name,customer_name,channel,store_type,country,region,province,short_name,city,area,cluster,date_code,division,gender,material,product_name,enduse,silhouette,sub_silhouette,fit_type,key_items,key_stories,product_line,stock,intransit,stock_amt,intransit_amt
DSFH_CHN_1523,Jinzhong Tianmei Shanshan Outl,SHANXI MAXSPORT,FP,FH,Mainland,North,Shanxi,1523,Taiyuan,151.0000,OL,2025-02-15,Apparel,Mens,1365199-408,UA ABC Camo Big Logo SS-BLU,Sportstyle,Tops,Short-Sleeve Graphics,Loose,Others,,Inline,-9,0,-2241.0000,0.0000
UAFH_CHN_1526,Hangzhou Qianjiang Sessaur Outlet FH,Retail,O&O,FH,Mainland,East_Other,Zhejiang,HZQJ,Hangzhou,267.0000,,2025-02-15,Apparel,Mens,1375075-014,UA INTELLIKNIT WIND HOODIE-GRY,Running,Tops,Short-Sleeves,Fitted,Intelliknit,,Inline,65,0,48685.0000,0.0000
DSBH_CHN_0325RR,Shenyang Hepin Mix City SM BHCC Renovation,HARBIN SEGO,FP,BH,Mainland,North,Liaoning,0325,Shenyang,172.0000,B,2025-02-15,Accessories,Adult Unisex,1346751-100,UA Heatgear Crew 3pk,Training,Socks,High Socks,Regular,Others,Others,Inline,1,0,129.0000,0.0000
UAFH_CHN_2063,Chengdu Florentia Outlets,Retail,O&O,FH,Mainland,West,Sichuan,CDFO,Chengdu,264.0000,,2025-02-15,Apparel,Mens,1321439-015,FOREFRONT RAIN JKT-GRY,Outdoor,Outerwear,Jackets,Fitted,,,MFO,5,0,3245.0000,0.0000
DSBH_CHN_1459,Taiyuan Xiaodian Maoye DS,SHANXI MAXSPORT,FP,BH,Mainland,North,Shanxi,1459,Taiyuan,242.0000,B,2025-02-15,Apparel,Womens,1342814-001,UA Armour Down Hooded Jkt,Sportstyle,Outerwear,Jackets,Loose,Down,,Inline,-7,0,-9093.0000,0.0000
DSBH_CHN_1178,"Yuncheng Yanhu Dist. Dongxing ",SHANXI MAXSPORT,FP,BH,Mainland,North,Shanxi,1178,Yuncheng,200.0000,B,2025-02-15,Apparel,Womens,1365659-002,UA STORM Run Pant,Running,Bottoms,Pants,Fitted,Others,,Inline,-3,0,-1797.0000,0.0000
DSBH_CHN_0344,Taiyuan Xinghualing Wanda Plaz,SHANXI MAXSPORT,FP,BH,Mainland,North,Shanxi,0344,Taiyuan,137.0000,C,2025-02-15,Apparel,Womens,1375455-001,Armour Down Puffer,Training,Outerwear,Insulated/Down,Loose,Down,,Inline,-8,0,-18392.0000,0.0000
DSBH_CHN_1058,Changsha Taskin City Square SM,CS YONGLING,FP,BH,Mainland,South,Hunan,1058,Changsha,206.0000,B,2025-02-15,Accessories,Unisex,1369223-001,UA Undeniable 5.0 Duffle MD,Training,Bags,Duffels,One Size Fits Most,0,Others,Inline,2,0,898.0000,0.0000
DSBH_CHN_1556,Hohhot Huiming Zhenhua SM,NMYJYD,FP,BH,Mainland,North,Neimenggu,1556,Hohhot,202.0000,B,2025-02-15,Apparel,Mens,1370492-279,UA Pjt Rk Hardest Worker Tnk,Sportstyle,Tops,Sleeveless,Loose,Project Rock,Others,MFO,1,0,299.0000,0.0000
DSBH_CHN_1644,Nanjing Jiangning Golden Eagle Mall DS,SH Sparkling,FP,BH,Mainland,East,Jiangsu,1644,Nanjing,212.0000,B,2025-02-15,Accessories,Unisex,1369223-001,UA Undeniable 5.0 Duffle MD,Training,Bags,Duffels,One Size Fits Most,0,Others,Inline,2,0,898.0000,0.0000
UAFH_CHN_2109,Guiyang Shanshan Outlets,Retail,O&O,FH,Mainland,West,Guizhou,2109,Guiyang,430.0000,,2025-02-15,Apparel,Mens,1375075-014,UA INTELLIKNIT WIND HOODIE-GRY,Running,Tops,Short-Sleeves,Fitted,Intelliknit,,Inline,9,0,6741.0000,0.0000
UAFH_CHN_1527,Huzhou BCL Outlets FH,Retail,O&O,FH,Mainland,East_Other,Zhejiang,HZBCL,Huzhou,455.6400,,2025-02-15,Apparel,Mens,1373357-390,UA Armour Fleece FZ Hoodie-GRN,Training,Tops,Fleece Tops,Loose,Others,Fleece,Inline,15,0,8985.0000,0.0000
DSBH_CHN_2025,Taiyuan yingze Tongluowan DS BHCC,SHANXI MAXSPORT,FP,BH,Mainland,North,Shanxi,2025,Taiyuan,152.0000,B,2025-02-15,Accessories,Unisex,1376232-100,UA Core 3pk Mid-Crew,Training,Socks,High Socks,Regular,0,Others,Inline,-1,0,-139.0000,0.0000
DSBH_CHN_1363,Kunming 1903 Park Mall SM,KMYDRC,FP,BH,Mainland,South,Yunnan,1363,Kunming,262.0000,B,2025-02-15,Accessories,Unisex,1369223-001,UA Undeniable 5.0 Duffle MD,Training,Bags,Duffels,One Size Fits Most,0,Others,Inline,2,0,898.0000,0.0000
DSBH_CHN_2454,Lvliang Lishi Hongtai Plaza SM BHCC,SHANXI MAXSPORT,FP,BH,Mainland,North,Shanxi,2454,Lvliang,137.0000,C,2025-02-15,Apparel,Womens,1376935-001,UA Vanish 3in Short,Training,Bottoms,Shorts,Loose,Flex Woven,Others,Inline,-23,0,-8027.0000,0.0000
UAFH_CHN_2148,Qingdao Jimo Bailian Outlets,Retail,O&O,FH,Mainland,North,Shandong,2148,Qingdao,344.0000,,2025-02-15,Apparel,Mens,1321439-015,FOREFRONT RAIN JKT-GRY,Outdoor,Outerwear,Jackets,Fitted,,,MFO,5,0,3245.0000,0.0000
DSFH_CHN_2771,Guangzhou Conghua No.8 Storage Outlets Youth,Ulee,FP,FH,Mainland,South,Guangdong,2771,Guangzhou,100.0000,,2025-02-15,Apparel,Girls,1373954-001,Armour Legging,Training,Bottoms,Leggings,Fitted,,Others,Inline,12,0,3588.0000,0.0000
UAFH_CHN_1703,"Lanzhou Sasseur Outlet FH ",Retail,O&O,FH,Mainland,North,Gansu,LZSZC,Lanzhou,254.0000,,2025-02-15,Accessories,Womens,1361542-100,W VELOCITI ADJ-WHT,Running,Headwear,Caps,One Size Fits Most,Others,Others,Inline,40,0,9160.0000,0.0000
DSBH_CHN_2865,Changzhou Tianning Mix City SM BHCC EVO,SH Sparkling,FP,BH,Mainland,East,Jiangsu,2865,Changzhou,128.0000,C,2025-02-15,Apparel,Womens,1353351-001,UA Base 4.0 Crew-BLK,Outdoor,Tops,Long-Sleeves,Fitted,Others,Others,Inline,10,0,6490.0000,0.0000
DSBH_CHN_1934,Datong Pingcheng Parkson Central Park BHCC SM,SHANXI MAXSPORT,FP,BH,Mainland,North,Shanxi,1934,Datong,154.0000,B,2025-02-15,Accessories,Womens,1352121-561,UA W  Meta Favorite Tote 2.0,Sportstyle,Bags,Shoulder Bags,One Size Fits All,Others,,Inline,2,0,598.0000,0.0000
DSBH_CHN_2461,Yueyang Yueyanglou Parkson SM BHCC,CS YONGLING,FP,BH,Mainland,South,Hunan,2461,Yueyang,200.0000,B,2025-02-15,Accessories,Womens,1376705-114,W BLITZING37 ADJ-WHT,Sportstyle,Headwear,Caps,One Size Fits Most,,,Inline,3,0,747.0000,0.0000
DSBH_CHN_0618,Taiyuan Meisha International S,SHANXI MAXSPORT,FP,BH,Mainland,North,Shanxi,0618,Taiyuan,240.0000,B,2025-02-15,Apparel,Womens,1356318-403,Rival Fleece Logo Hoodie-BLU,Sportstyle,Tops,Fleece Tops,Loose,Rival Fleece,,Inline,-1,0,-449.0000,0.0000
UAFH_CHN_1703,"Lanzhou Sasseur Outlet FH ",Retail,O&O,FH,Mainland,North,Gansu,LZSZC,Lanzhou,254.0000,,2025-02-15,Apparel,Mens,1373357-390,UA Armour Fleece FZ Hoodie-GRN,Training,Tops,Fleece Tops,Loose,Others,Fleece,Inline,5,0,2995.0000,0.0000
DSFH_CHN_1522,Taiyuan Yingze Wangfujing Outl,SHANXI MAXSPORT,FP,FH,Mainland,North,Shanxi,1522,Taiyuan,173.0000,OL,2025-02-15,Apparel,Mens,1370409-112,UA RIVAL TERRY LC FZ,Sportstyle,Tops,Fleece Tops,Loose,Rival Terry,Fleece,Inline,-16,0,-7984.0000,0.0000
DSBH_CHN_2284,Dalian Development Area Ansheng Plaza SM Wholesale,HARBIN SEGO,FP,BH,Mainland,North,Liaoning,2284,Dalian,167.0000,B,2025-02-15,Apparel,Womens,1353351-001,UA Base 4.0 Crew-BLK,Outdoor,Tops,Long-Sleeves,Fitted,Others,Others,Inline,4,0,2596.0000,0.0000
UAFH_CHN_0286RRR,Beijing Changping Badaling Outlets,Retail,O&O,FH,Mainland,North,Beijing,0286,Beijing,297.0000,OL,2025-02-15,Apparel,Mens,1375075-014,UA INTELLIKNIT WIND HOODIE-GRY,Running,Tops,Short-Sleeves,Fitted,Intelliknit,,Inline,19,0,14231.0000,0.0000
DSBH_CHN_1248,Taiyuan Wanbolin Dist. Mix Cit,SHANXI MAXSPORT,FP,BH,Mainland,North,Shanxi,1248,Taiyuan,250.0000,B,2025-02-15,Accessories,Womens,1352121-561,UA W  Meta Favorite Tote 2.0,Sportstyle,Bags,Shoulder Bags,One Size Fits All,Others,,Inline,-5,0,-1495.0000,0.0000
DSBH_CHN_2387,Yuncheng Yanhu Suning Plaza SM BHCC,SHANXI MAXSPORT,FP,BH,Mainland,North,Shanxi,2387,Yuncheng,180.0000,B,2025-02-15,Apparel,Womens,1342814-001,UA Armour Down Hooded Jkt,Sportstyle,Outerwear,Jackets,Loose,Down,,Inline,-5,0,-6495.0000,0.0000
DSFH_CHN_D01C03,电商拍摄仓,Ulee,FP,BH,Mainland,Youth,Zhejiang,D01C,Hangzhou,0.0000,,2025-02-15,Accessories,Youth Unisex,1346754-036,UA Yth Heatgear No Show 3pk-GRY,Training,Socks,Low Socks,Regular,Others,,MFO,1,0,99.0000,0.0000
DSBH_CHN_2702,Beijing Changping Super Hopson SM BHCC EVO,BJYJYD,FP,BH,Mainland,North,Beijing,2702,Beijing,144.0000,C,2025-02-15,Accessories,Unisex,1369223-001,UA Undeniable 5.0 Duffle MD,Training,Bags,Duffels,One Size Fits Most,0,Others,Inline,4,0,1796.0000,0.0000
DSBH_CHN_1915,Ningbo Yinzhou Hankyu BHCC DS,SH Sparkling,FP,BH,Mainland,East,Zhejiang,1915,Ningbo,323.0000,A,2025-02-15,Accessories,Mens,1369830-001,M's Weightlifting Gloves,Training,Gloves,Half Finger Gloves,Regular,Others,Others,Inline,12,0,4188.0000,0.0000
DSFH_CHN_1523,Jinzhong Tianmei Shanshan Outl,SHANXI MAXSPORT,FP,FH,Mainland,North,Shanxi,1523,Taiyuan,151.0000,OL,2025-02-15,Apparel,Womens,1351990-001,UA Infinity Mid Bra,Training,Bras,Sport Bras,Fitted,Infinity,,Inline,-4,0,-1596.0000,0.0000
DSBH_CHN_2025,Taiyuan yingze Tongluowan DS BHCC,SHANXI MAXSPORT,FP,BH,Mainland,North,Shanxi,2025,Taiyuan,152.0000,B,2025-02-15,Accessories,Womens,1361542-100,W VELOCITI ADJ-WHT,Running,Headwear,Caps,One Size Fits Most,Others,Others,Inline,-3,0,-687.0000,0.0000
DSBH_CHN_2421,Changzhou Wujin Wuyue SM BHCC,SH Sparkling,FP,BH,Mainland,East,Jiangsu,2421,Changzhou,210.0000,B,2025-02-15,Accessories,Unisex,1369223-001,UA Undeniable 5.0 Duffle MD,Training,Bags,Duffels,One Size Fits Most,0,Others,Inline,3,0,1347.0000,0.0000
DSFH_CHN_D01C03,电商拍摄仓,Ulee,FP,BH,Mainland,Youth,Zhejiang,D01C,Hangzhou,0.0000,,2025-02-15,Apparel,Boys,1369477-001,UA HG Armour Mock LS-BLK,Training,Tops,Long-Sleeves,Fitted,,Others,Inline,9,0,2691.0000,0.0000
DSBH_CHN_2167,Changsha Xing Cheng Tiandi Bubugao Plaza SM BHCC,CS YONGLING,FP,BH,Mainland,South,Hunan,2167,Changsha,395.0000,A,2025-02-15,Apparel,Womens,1353351-001,UA Base 4.0 Crew-BLK,Outdoor,Tops,Long-Sleeves,Fitted,Others,Others,Inline,6,0,3894.0000,0.0000
