store_code,store_name,customer_name,channel,store_type,country,region,province,short_name,city,area,cluster,date_code,division,gender,material,product_name,enduse,silhouette,sub_silhouette,fit_type,key_items,key_stories,product_line,stock,intransit,stock_amt,intransit_amt
DSBH_CHN_TMP1,Sparkling Office Store,SH Sparkling,FP,BH,Mainland,East,Jiangsu,TMP1,Suzhou,0.0000,,2025-02-24,Accessories,Womens,1286897-076,UA MINI GRAPHIC HB (6PK),Training,Bands,Headbands,One Size Fits All,Others,,Inline,18,0,2322.0000,0.0000
DSBH_CHN_0840,Taiyuan Beimei,SHANXI MAXSPORT,FP,BH,Mainland,North,Shanxi,0840,Taiyuan,643.0000,AAA,2025-02-24,Accessories,Unisex,1240539-400,UA Ozsee Sackpack-BLU,Training,Bags,Sackpacks,One Size Fits All,Others,,Inline,-2,0,-298.0000,0.0000
DSBH_CHN_OL11,SXMAX TM store,SHANXI MAXSPORT,FP,BH,Mainland,North,Shanxi,OL11,Taiyuan,0.0000,,2025-02-24,Apparel,Mens,1289577-001,HG ARMOUR 2.0 LEGGING,Training,Bottoms,Leggings,Compression,Others,Others,MFO,-11,0,-3839.0000,0.0000
DSFH_CHN_1618,Xiamen Shangbo Outlet FH,XIAMEN BLOSSOM,FP,FH,Mainland,South,Fujian,1618,Xiamen,214.0000,OL,2025-02-24,Apparel,Mens,1300663-411,UA Porter 3-in-1-BLU,Outdoor,Outerwear,Jackets,Loose,Others,,MFO,6,0,10194.0000,0.0000
DSBH_CHN_1492,Kunming Xishan Wanda Plaza SM,KMYDRC,FP,BH,Mainland,South,Yunnan,1492,Kunming,210.0000,B,2025-02-24,Accessories,Mens,1276991-400,PERFORMANCE WRISTBANDS-BLU,Training,Bands,Wristbands,One Size Fits All,Others,Others,Inline,8,0,472.0000,0.0000
UAFH_CHN_1437,Beijing Capital Outlet FH,Retail,O&O,FH,Mainland,North,Beijing,1437,Beijing,290.0000,OL,2025-02-24,Apparel,Mens,1321439-015,FOREFRONT RAIN JKT-GRY,Outdoor,Outerwear,Jackets,Fitted,,,MFO,23,0,14927.0000,0.0000
UAFH_CHN_1632R,"Jinan Haina Bailian Outlets ",Retail,O&O,FH,Mainland,North,Shandong,JNHN,Jinan,297.0000,,2025-02-24,Apparel,Mens,1321439-015,FOREFRONT RAIN JKT-GRY,Outdoor,Outerwear,Jackets,Fitted,,,MFO,9,0,5841.0000,0.0000
DSBH_CHN_0756,Yiwu Zhixin Mall SM,SH Sparkling,FP,BH,Mainland,East,Zhejiang,0756,Yiwu,250.0000,B,2025-02-24,Accessories,Womens,1311044-819,HEATHER MINI HEADBAND (6PK),Training,Bands,Headbands,One Size Fits All,Others,,Inline,0,3,0.0000,387.0000
DSBH_CHN_0840,Taiyuan Beimei,SHANXI MAXSPORT,FP,BH,Mainland,North,Shanxi,0840,Taiyuan,643.0000,AAA,2025-02-24,Apparel,Womens,1326512-470,UA Qualifier Half Zip,Running,Tops,Long-Sleeves,Fitted,Qualifier,,Inline,5,0,2995.0000,0.0000
UAFH_CHN_1467,Changsha You A Outlet FH,Retail,O&O,FH,Mainland,West,Hunan,1467,Changsha,276.0000,OL,2025-02-24,Apparel,Mens,1321439-015,FOREFRONT RAIN JKT-GRY,Outdoor,Outerwear,Jackets,Fitted,,,MFO,12,0,7788.0000,0.0000
DSBH_CHN_0840,Taiyuan Beimei,SHANXI MAXSPORT,FP,BH,Mainland,North,Shanxi,0840,Taiyuan,643.0000,AAA,2025-02-24,Apparel,Mens,1289577-001,HG ARMOUR 2.0 LEGGING,Training,Bottoms,Leggings,Compression,Others,Others,MFO,-26,0,-9074.0000,0.0000
DSFH_CHN_1848,Xiamen Sasseur Outlets FH,XIAMEN BLOSSOM,FP,FH,Mainland,South,Fujian,1848,Xiamen,225.0000,OL,2025-02-24,Apparel,Mens,1300663-411,UA Porter 3-in-1-BLU,Outdoor,Outerwear,Jackets,Loose,Others,,MFO,5,0,8495.0000,0.0000
UAFH_CHN_2281,Shenzhen Shanshan outlets,Retail,O&O,FH,Mainland,South,Guangdong,2281,Shenzhen,345.0000,,2025-02-24,Apparel,Mens,1320722-011,UNSTOPPABLE 2X KNIT FZ-GRY,Sportstyle,Tops,Warmup Tops,Fitted,Others,Others,MFO,1,0,699.0000,0.0000
DSBH_CHN_0840,Taiyuan Beimei,SHANXI MAXSPORT,FP,BH,Mainland,North,Shanxi,0840,Taiyuan,643.0000,AAA,2025-02-24,Accessories,Mens,1318940-860,UA 495 BB,Basketball,Misc,Novelty,Regular,Others,,Licensed,2,0,558.0000,0.0000
UAFH_CHN_1044R,Tianjin Yansha Outlets,Retail,O&O,FH,Mainland,North,Tianjin,1044,Tianjin,488.0000,,2025-02-24,Apparel,Mens,1321439-015,FOREFRONT RAIN JKT-GRY,Outdoor,Outerwear,Jackets,Fitted,,,MFO,39,0,25311.0000,0.0000
DSBH_CHN_1706,Suzhou ID park SM,SH Sparkling,FP,BH,Mainland,East,Jiangsu,1706,Suzhou,375.0000,A,2025-02-24,Apparel,Mens,1326595-581,UA QUALIFIER HALF ZIP-BLU,Running,Tops,Warmup Tops,Fitted,Qualifier,,Inline,-1,0,-599.0000,0.0000
UAFH_CHN_1508R,Wanning Wangfujing Outlets,Retail,O&O,FH,Mainland,South,Hainan,1508,Wanning,388.0000,,2025-02-24,Apparel,Mens,1321439-015,FOREFRONT RAIN JKT-GRY,Outdoor,Outerwear,Jackets,Fitted,,,MFO,3,13,1947.0000,8437.0000
UAFH_CHN_2307,Xiamen BCL Outlets,Retail,O&O,FH,Mainland,South,Fujian,2307,Xiamen,324.0000,,2025-02-24,Apparel,Mens,1321439-015,FOREFRONT RAIN JKT-GRY,Outdoor,Outerwear,Jackets,Fitted,,,MFO,11,0,7139.0000,0.0000
DSBH_CHN_1003,"Datong Wanda Plaza SM  ",SHANXI MAXSPORT,FP,BH,Mainland,North,Shanxi,1003,Datong,200.0000,B,2025-02-24,Apparel,Womens,1325806-014,UA Fusion Pant-GRY,Fish,Bottoms,Pants,Loose,Others,Others,Inline,4,0,2196.0000,0.0000
DSBH_CHN_2267,Chifeng Songshan Zhonglian DS BHCC,NMYJYD,FP,BH,Mainland,North,Neimenggu,2267,Chifeng,180.0000,B,2025-02-24,Accessories,Womens,1311044-676,UA HTR Mini Headband 6PK,Training,Bands,Headbands,One Size Fits All,Others,,Inline,6,0,774.0000,0.0000
DSBH_CHN_1622,Kunming VC Park SM,KMYDRC,FP,BH,Mainland,South,Yunnan,1622,Kunming,314.0000,A,2025-02-24,Accessories,Mens,1276991-400,PERFORMANCE WRISTBANDS-BLU,Training,Bands,Wristbands,One Size Fits All,Others,Others,Inline,4,0,236.0000,0.0000
DSBH_CHN_0676,Datong Parkson DS,SHANXI MAXSPORT,FP,BH,Mainland,North,Shanxi,0676,Datong,195.0000,B,2025-02-24,Apparel,Mens,1298843-002,UA STORM OUT & BACK SW PANT,Running,Bottoms,Pants,Regular,Others,,Inline,-1,0,-649.0000,0.0000
DSBH_CHN_TMP1,Sparkling Office Store,SH Sparkling,FP,BH,Mainland,East,Jiangsu,TMP1,Suzhou,0.0000,,2025-02-24,Apparel,Womens,1297125-002,Fly By Short-BLK,Running,Bottoms,Shorts,Loose,Others,,Inline,-3,0,-747.0000,0.0000
DSBH_CHN_0756,Yiwu Zhixin Mall SM,SH Sparkling,FP,BH,Mainland,East,Zhejiang,0756,Yiwu,250.0000,B,2025-02-24,Accessories,Mens,1315590-819,Charged Cushion No Show Tab,Training,Socks,Low Socks,Regular,Others,,Inline,0,3,0.0000,387.0000
DSBH_CHN_TMP1,Sparkling Office Store,SH Sparkling,FP,BH,Mainland,East,Jiangsu,TMP1,Suzhou,0.0000,,2025-02-24,Apparel,Mens,1289596-102,UA THREADBORNE SEAMLESS SS,Training,Tops,Short-Sleeves,Fitted,TB Seamless,,Inline,2,0,698.0000,0.0000
DSFH_CHN_1522,Taiyuan Yingze Wangfujing Outl,SHANXI MAXSPORT,FP,FH,Mainland,North,Shanxi,1522,Taiyuan,173.0000,OL,2025-02-24,Apparel,Mens,1298843-002,UA STORM OUT & BACK SW PANT,Running,Bottoms,Pants,Regular,Others,,Inline,-8,0,-5192.0000,0.0000
UAFH_CHN_1555,Ningbo Shanjing Outlet FH,Retail,O&O,FH,Mainland,East_Other,Zhejiang,1555,Ningbo,300.0000,OL,2025-02-24,Apparel,Mens,1321439-015,FOREFRONT RAIN JKT-GRY,Outdoor,Outerwear,Jackets,Fitted,,,MFO,33,1,21417.0000,649.0000
DSFH_CHN_1523,Jinzhong Tianmei Shanshan Outl,SHANXI MAXSPORT,FP,FH,Mainland,North,Shanxi,1523,Taiyuan,151.0000,OL,2025-02-24,Apparel,Mens,1298843-002,UA STORM OUT & BACK SW PANT,Running,Bottoms,Pants,Regular,Others,,Inline,-10,0,-6490.0000,0.0000
UAFH_CHN_0286RRR,Beijing Changping Badaling Outlets,Retail,O&O,FH,Mainland,North,Beijing,0286,Beijing,297.0000,OL,2025-02-24,Apparel,Mens,1321439-015,FOREFRONT RAIN JKT-GRY,Outdoor,Outerwear,Jackets,Fitted,,,MFO,29,0,18821.0000,0.0000
DSBH_CHN_2411,Linfeng Houma Huaxiang Plaza DS,SHANXI MAXSPORT,FP,BH,Mainland,North,Shanxi,2411,Linfeng,145.0000,C,2025-02-24,Apparel,Womens,1325806-014,UA Fusion Pant-GRY,Fish,Bottoms,Pants,Loose,Others,Others,Inline,-1,0,-549.0000,0.0000
DSBH_CHN_2118,Xinzhou Xinfu Kailai Xinyue DS BHCC,SHANXI MAXSPORT,FP,BH,Mainland,North,Shanxi,2118,Xinzhou,131.0000,C,2025-02-24,Apparel,Mens,1289577-001,HG ARMOUR 2.0 LEGGING,Training,Bottoms,Leggings,Compression,Others,Others,MFO,-19,0,-6631.0000,0.0000
DSBH_CHN_1613,"Jincheng Cheng Dist. Fengzhan ",SHANXI MAXSPORT,FP,BH,Mainland,North,Shanxi,1613,Jincheng,233.0000,B,2025-02-24,Apparel,Womens,1326512-470,UA Qualifier Half Zip,Running,Tops,Long-Sleeves,Fitted,Qualifier,,Inline,-5,0,-2995.0000,0.0000
DSFH_CHN_2836,Taiyuan Xiaodian N1 Art Walk City Outlet FH,SHANXI MAXSPORT,FP,FH,Mainland,North,Shanxi,2836,Taiyuan,164.0000,OL,2025-02-24,Apparel,Mens,1289577-001,HG ARMOUR 2.0 LEGGING,Training,Bottoms,Leggings,Compression,Others,Others,MFO,-9,0,-3141.0000,0.0000
DSBH_CHN_1459,Taiyuan Xiaodian Maoye DS,SHANXI MAXSPORT,FP,BH,Mainland,North,Shanxi,1459,Taiyuan,242.0000,B,2025-02-24,Accessories,Mens,1318940-860,UA 495 BB,Basketball,Misc,Novelty,Regular,Others,,Licensed,3,0,837.0000,0.0000
UAFH_CHN_1999,"Wuhan Jiangxia BCL OUTLETS ",Retail,O&O,FH,Mainland,West,Hubei,WHJX,Wuhan,268.0000,,2025-02-24,Apparel,Mens,1321439-015,FOREFRONT RAIN JKT-GRY,Outdoor,Outerwear,Jackets,Fitted,,,MFO,1,1,649.0000,649.0000
UAFH_CHN_2426,Shijiazhuang zhengding Sasseur Outlets,Retail,O&O,FH,Mainland,North,Hebei,2426,Shijiazhuang,325.0000,,2025-02-24,Apparel,Mens,1321439-015,FOREFRONT RAIN JKT-GRY,Outdoor,Outerwear,Jackets,Fitted,,,MFO,10,0,6490.0000,0.0000
UAFH_CHN_2742,Guangzhou Conghua NO.8 Storage Outlets FH,Retail,O&O,FH,Mainland,South,Guangdong,2742,Guangzhou,300.0000,,2025-02-24,Apparel,Mens,1321439-015,FOREFRONT RAIN JKT-GRY,Outdoor,Outerwear,Jackets,Fitted,,,MFO,15,0,9735.0000,0.0000
UAFH_CHN_1386R,Guangzhou Wanguo Plaza Outlet,Retail,O&O,FH,Mainland,South,Guangdong,GZWG,Guangzhou,522.0000,,2025-02-24,Apparel,Mens,1321439-015,FOREFRONT RAIN JKT-GRY,Outdoor,Outerwear,Jackets,Fitted,,,MFO,19,0,12331.0000,0.0000
DSBH_CHN_1706,Suzhou ID park SM,SH Sparkling,FP,BH,Mainland,East,Jiangsu,1706,Suzhou,375.0000,A,2025-02-24,Apparel,Womens,1351963-100,Tech Sportstyle Graphic SSC,Training,Tops,Short-Sleeves,Loose,Others,,Inline,-1,0,-249.0000,0.0000
DSBH_CHN_0662,"Shanxi Taiyuan Huayu Baihuagu ",SHANXI MAXSPORT,FP,BH,Mainland,North,Shaanxi,0662,Taiyuan,350.0000,A,2025-02-24,Apparel,Womens,1326512-470,UA Qualifier Half Zip,Running,Tops,Long-Sleeves,Fitted,Qualifier,,Inline,4,0,2396.0000,0.0000
DSBH_CHN_0676,Datong Parkson DS,SHANXI MAXSPORT,FP,BH,Mainland,North,Shanxi,0676,Datong,195.0000,B,2025-02-24,Apparel,Mens,1352027-707,UA UNSTOPPABLE JOGGERS,Sportstyle,Bottoms,Pants,Fitted,Others,Unstoppable,Inline,-1,0,-799.0000,0.0000
DSBH_CHN_TMP1,Sparkling Office Store,SH Sparkling,FP,BH,Mainland,East,Jiangsu,TMP1,Suzhou,0.0000,,2025-02-24,Apparel,Mens,1310577-001,THREADBORNE TERRY JOGGER,Training,Bottoms,Warmup Bottoms,Fitted,TB Terry,,Inline,4,0,2396.0000,0.0000
DSBH_CHN_1614,Mudanjiang Xií?an Dist. New M,HARBIN SEGO,FP,BH,Mainland,North,Heilongjiang,1614,Mudanjiang,204.0000,B,2025-02-24,Accessories,Adult Unisex,1346751-100,UA Heatgear Crew 3pk,Training,Socks,High Socks,Regular,Others,Others,Inline,1,0,129.0000,0.0000
DSFH_CHN_1850,Hengyang Lujiaxin Shanshan Outlet Plaza,CS YONGLING,FP,FH,Mainland,South,Hunan,1850,Hengyang,372.0000,OL,2025-02-24,Accessories,Mens,1318940-860,UA 495 BB,Basketball,Misc,Novelty,Regular,Others,,Licensed,1,0,279.0000,0.0000
DSBH_CHN_2335,Yuncheng Yanhu Xinxiangcheng DS BHCC,SHANXI MAXSPORT,FP,BH,Mainland,North,Shanxi,2335,Yuncheng,160.0000,B,2025-02-24,Apparel,Womens,1342814-001,UA Armour Down Hooded Jkt,Sportstyle,Outerwear,Jackets,Loose,Down,,Inline,-1,0,-1299.0000,0.0000
DSBH_CHN_TMP1,Sparkling Office Store,SH Sparkling,FP,BH,Mainland,East,Jiangsu,TMP1,Suzhou,0.0000,,2025-02-24,Apparel,Mens,1306618-001,THREADBORNE FTD PRINTED SS,Training,Tops,Short-Sleeves,Fitted,Others,,Inline,6,0,1674.0000,0.0000
DSBH_CHN_3114,Kunming Guandu Hello World SM BHCC EVO,KMYDRC,FP,BH,Mainland,South,Yunnan,3114,Kunming,188.0000,B,2025-02-24,Apparel,Mens,1352028-037,UA UNSTOPPABLE TAPERED PANTS,Sportstyle,Bottoms,Pants,Fitted,Unstoppable Bottoms,,Inline,5,0,3995.0000,0.0000
DSBH_CHN_1691,Shaoxing Shangyu Datong DS,SH Sparkling,FP,BH,Mainland,East,Zhejiang,1691,Shaoxing,203.0000,B,2025-02-24,Apparel,Womens,1277207-676,Tech SSC - Solid,Training,Tops,Short-Sleeves,Loose,Others,,Inline,-3,0,-687.0000,0.0000
DSBH_CHN_2284,Dalian Development Area Ansheng Plaza SM Wholesale,HARBIN SEGO,FP,BH,Mainland,North,Liaoning,2284,Dalian,167.0000,B,2025-02-24,Apparel,Womens,1353351-001,UA Base 4.0 Crew-BLK,Outdoor,Tops,Long-Sleeves,Fitted,Others,Others,Inline,4,0,2596.0000,0.0000
DSBH_CHN_1859,Taiyuan Wanbolin A.D Era City SM BHCC,SHANXI MAXSPORT,FP,BH,Mainland,North,Shanxi,1859,Taiyuan,191.0000,B,2025-02-24,Apparel,Mens,1326849-001,UA GL FOUNDATION SS,Sportstyle,Tops,Short-Sleeve Graphics,Loose,Graphics,Others,Inline,-7,0,-1393.0000,0.0000
DSBH_CHN_1613,"Jincheng Cheng Dist. Fengzhan ",SHANXI MAXSPORT,FP,BH,Mainland,North,Shanxi,1613,Jincheng,233.0000,B,2025-02-24,Accessories,Womens,1352121-561,UA W  Meta Favorite Tote 2.0,Sportstyle,Bags,Shoulder Bags,One Size Fits All,Others,,Inline,3,0,897.0000,0.0000
DSBH_CHN_1460,Urumqi Waikai Times Plaza SM,URUMQI ZH,FP,BH,Mainland,West,Xinjiang,1460,Urumqi,158.0000,B,2025-02-24,Apparel,Womens,1353351-001,UA Base 4.0 Crew-BLK,Outdoor,Tops,Long-Sleeves,Fitted,Others,Others,Inline,-1,0,-649.0000,0.0000
DSBH_CHN_0676,Datong Parkson DS,SHANXI MAXSPORT,FP,BH,Mainland,North,Shanxi,0676,Datong,195.0000,B,2025-02-24,Apparel,Mens,1345722-002,UA HG ARMOUR SS NOV,Training,Tops,Short-Sleeves,Compression,Others,,Inline,9,0,2241.0000,0.0000
DSBH_CHN_1859,Taiyuan Wanbolin A.D Era City SM BHCC,SHANXI MAXSPORT,FP,BH,Mainland,North,Shanxi,1859,Taiyuan,191.0000,B,2025-02-24,Apparel,Mens,1351089-012,SPORTSTYLE ELITE JOGGER-GRY,Sportstyle,Bottoms,Pants,Fitted,Others,,MFO,-3,0,-2097.0000,0.0000
DSBH_CHN_2911,Nanjing Pukou Wonhall SM BHCC EVO,SH Sparkling,FP,BH,Mainland,East,Jiangsu,2911,Nanjing,217.0000,B,2025-02-24,Apparel,Womens,1353351-001,UA Base 4.0 Crew-BLK,Outdoor,Tops,Long-Sleeves,Fitted,Others,Others,Inline,9,0,5841.0000,0.0000
UAFH_CHN_1276,Changsha Bailian Outlet,Retail,O&O,FH,Mainland,West,Hunan,CSBL,Changsha,588.0000,,2025-02-24,Apparel,Womens,1353351-001,UA Base 4.0 Crew-BLK,Outdoor,Tops,Long-Sleeves,Fitted,Others,Others,Inline,11,0,7139.0000,0.0000
UAFH_CHN_1749,Nanchang Shanshan Outlets Plaza FH,Retail,O&O,FH,Mainland,West,Nanchang,1749,Jiangxi,299.0000,OL,2025-02-24,Apparel,Mens,1352028-236,UA UNSTOPPABLE TAPERED PANTS,Training,Bottoms,Pants,Fitted,Unstoppable Bottoms,Unstoppable,Inline,9,0,8091.0000,0.0000
DSBH_CHN_0338R,Changsha Wuyi Square Wangfujin,CS YONGLING,FP,BH,Mainland,South,Hunan,0338,Changsha,200.0000,B,2025-02-24,Apparel,Womens,1353351-001,UA Base 4.0 Crew-BLK,Outdoor,Tops,Long-Sleeves,Fitted,Others,Others,Inline,10,0,6490.0000,0.0000
DSBH_CHN_0344,Taiyuan Xinghualing Wanda Plaz,SHANXI MAXSPORT,FP,BH,Mainland,North,Shanxi,0344,Taiyuan,137.0000,C,2025-02-24,Apparel,Mens,1345722-002,UA HG ARMOUR SS NOV,Training,Tops,Short-Sleeves,Compression,Others,,Inline,2,0,498.0000,0.0000
DSBH_CHN_1277,Changzhi Wanda SM,SHANXI MAXSPORT,FP,BH,Mainland,North,Shanxi,1277,Changzhi,178.0000,B,2025-02-24,Apparel,Womens,1326512-001,UA QUALIFIER HALF ZIP,Running,Tops,Long-Sleeves,Fitted,Qualifier,,Inline,6,0,3594.0000,0.0000
DSBH_CHN_2025,Taiyuan yingze Tongluowan DS BHCC,SHANXI MAXSPORT,FP,BH,Mainland,North,Shanxi,2025,Taiyuan,152.0000,B,2025-02-24,Apparel,Womens,1351990-001,UA Infinity Mid Bra,Training,Bras,Sport Bras,Fitted,Infinity,,Inline,-1,0,-399.0000,0.0000
DSBH_CHN_2167,Changsha Xing Cheng Tiandi Bubugao Plaza SM BHCC,CS YONGLING,FP,BH,Mainland,South,Hunan,2167,Changsha,395.0000,A,2025-02-24,Apparel,Womens,1353351-001,UA Base 4.0 Crew-BLK,Outdoor,Tops,Long-Sleeves,Fitted,Others,Others,Inline,6,0,3894.0000,0.0000
DSBH_CHN_0963,Handan Xinshiji DS,HEBEI LICHI,FP,BH,Mainland,North,Hebei,0963,Handan,203.0000,B,2025-02-24,Apparel,Mens,1352026-498,UA UNSTOPPABLE CARGO PANTS-3XL,Training,Bottoms,Pants,Fitted,Unstoppable Woven,,Inline,9,0,8991.0000,0.0000
DSBH_CHN_1644,Nanjing Jiangning Golden Eagle Mall DS,SH Sparkling,FP,BH,Mainland,East,Jiangsu,1644,Nanjing,212.0000,B,2025-02-24,Apparel,Womens,1350076-001,W UA Qualifier Speedpocket Perforated An,Running,Bottoms,Leggings,Compression,Speedpocket,,Inline,1,0,649.0000,0.0000
DSBH_CHN_1926,Wenzhou Longwan Wuyue BHCC SM,SH Sparkling,FP,BH,Mainland,East,Zhejiang,1926,Wenzhou,240.0000,B,2025-02-24,Apparel,Womens,1353351-001,UA Base 4.0 Crew-BLK,Outdoor,Tops,Long-Sleeves,Fitted,Others,Others,Inline,4,0,2596.0000,0.0000
UAFH_CHN_1081,Harbin Songbei Maple Outlets,Retail,O&O,FH,Mainland,North,Heilongjiang,HBSB,Harbin,565.0000,,2025-02-24,Apparel,Mens,1351130-014,UA Playoff Polo Tour Stripe-GRY,Golf,Tops,Short-Sleeve Polos,Loose,Others,Others,MFO,3,0,1647.0000,0.0000
DSBH_CHN_0840,Taiyuan Beimei,SHANXI MAXSPORT,FP,BH,Mainland,North,Shanxi,0840,Taiyuan,643.0000,AAA,2025-02-24,Apparel,Womens,1350954-501,UA CLOUDSTRIKE SHELL-PPL,Outdoor,Outerwear,Jackets,Fitted,Others,,Inline,9,0,8091.0000,0.0000
DSBH_CHN_2653,Nanjing Qinhuai Cenbest DS BHCC EVO,SH Sparkling,FP,BH,Mainland,East,Jiangsu,2653,Nanjing,199.0000,B,2025-02-24,Apparel,Womens,1353351-001,UA Base 4.0 Crew-BLK,Outdoor,Tops,Long-Sleeves,Fitted,Others,Others,Inline,5,0,3245.0000,0.0000
UAFH_CHN_1567,Yinchuan Saite Outlet  FH,Retail,O&O,FH,Mainland,North,Ningxia,YCST,Yinchuan,305.0000,,2025-02-24,Apparel,Womens,1353351-001,UA Base 4.0 Crew-BLK,Outdoor,Tops,Long-Sleeves,Fitted,Others,Others,Inline,10,0,6490.0000,0.0000
UAFH_CHN_1953,Hangzhou Chaoshan Bailian Outlets FH,Retail,O&O,FH,Mainland,East_Other,Zhejiang,HZCS,Hangzhou,475.0000,,2025-02-24,Apparel,Womens,1353351-001,UA Base 4.0 Crew-BLK,Outdoor,Tops,Long-Sleeves,Fitted,Others,Others,Inline,12,0,7788.0000,0.0000
